recno,rho,T,P,u
1,1.0E-10,60.0,1.24636E-11,-1842.881
2,2.0E-10,60.0,2.492719E-11,-1842.881
3,3.0E-10,60.0,3.739079E-11,-1842.881
4,4.0E-10,60.0,4.985439E-11,-1842.881
5,5.0E-10,60.0,6.231798E-11,-1842.881
6,6.0E-10,60.0,7.478158E-11,-1842.881
7,7.0E-10,60.0,8.724518E-11,-1842.881
8,8.0E-10,60.0,9.970877E-11,-1842.881
9,9.0E-10,60.0,1.121724E-10,-1842.881
10,1.0E-9,60.0,1.24636E-10,-1842.881
11,2.0E-9,60.0,2.492719E-10,-1842.881
12,3.0E-9,60.0,3.739079E-10,-1842.881
13,4.0E-9,60.0,4.985439E-10,-1842.881
14,5.0E-9,60.0,6.231798E-10,-1842.881
15,6.0E-9,60.0,7.478158E-10,-1842.881
16,7.0E-9,60.0,8.724518E-10,-1842.881
17,8.0E-9,60.0,9.970877E-10,-1842.881
18,9.0E-9,60.0,1.121724E-9,-1842.881
19,1.0E-8,60.0,1.24636E-9,-1842.881
20,2.0E-8,60.0,2.492719E-9,-1842.881
21,3.0E-8,60.0,3.739079E-9,-1842.881
22,4.0E-8,60.0,4.985439E-9,-1842.881
23,5.0E-8,60.0,6.231799E-9,-1842.881
24,6.0E-8,60.0,7.478159E-9,-1842.881
25,7.0E-8,60.0,8.724519E-9,-1842.881
26,8.0E-8,60.0,9.970879E-9,-1842.881
27,9.0E-8,60.0,1.121724E-8,-1842.881
28,1.0E-7,60.0,1.24636E-8,-1842.881
29,2.0E-7,60.0,2.49272E-8,-1842.881
30,3.0E-7,60.0,3.739081E-8,-1842.881
31,4.0E-7,60.0,4.985442E-8,-1842.881
32,5.0E-7,60.0,6.231804E-8,-1842.881
33,6.0E-7,60.0,7.478166E-8,-1842.881
34,7.0E-7,60.0,8.724529E-8,-1842.881
35,8.0E-7,60.0,9.970892E-8,-1842.881
36,9.0E-7,60.0,1.121726E-7,-1842.881
37,1.0E-6,60.0,1.246362E-7,-1842.881
38,2.0E-6,60.0,2.492729E-7,-1842.881
39,3.0E-6,60.0,3.7391E-7,-1842.881
40,4.0E-6,60.0,4.985476E-7,-1842.881
41,5.0E-6,60.0,6.231856E-7,-1842.881
42,6.0E-6,60.0,7.478242E-7,-1842.881
43,7.0E-6,60.0,8.724632E-7,-1842.881
44,8.0E-6,60.0,9.971026E-7,-1842.881
45,9.0E-6,60.0,1.121743E-6,-1842.881
46,1.0E-5,60.0,1.246383E-6,-1842.881
47,2.0E-5,60.0,2.492812E-6,-1842.881
48,3.0E-5,60.0,3.739288E-6,-1842.881
49,4.0E-5,60.0,4.985811E-6,-1842.881
50,5.0E-5,60.0,6.23238E-6,-1842.881
51,6.0E-5,60.0,7.478996E-6,-1842.881
52,7.0E-5,60.0,8.725658E-6,-1842.881
53,8.0E-5,60.0,9.972367E-6,-1842.881
54,9.0E-5,60.0,1.121912E-5,-1842.881
55,1.0E-4,60.0,1.246593E-5,-1842.881
56,2.0E-4,60.0,2.493651E-5,-1842.881
57,3.0E-4,60.0,3.741177E-5,-1842.881
58,4.0E-4,60.0,4.989171E-5,-1842.881
59,5.0E-4,60.0,6.237633E-5,-1842.881
60,6.0E-4,60.0,7.486564E-5,-1842.881
61,7.0E-4,60.0,8.735966E-5,-1842.881
62,8.0E-4,60.0,9.985838E-5,-1842.881
63,9.0E-4,60.0,1.123618E-4,-1842.881
64,0.001,60.0,1.2487E-4,-1842.881
65,0.002,60.0,2.502131E-4,-1842.882
66,0.003,60.0,3.760369E-4,-1842.882
67,0.004,60.0,5.023493E-4,-1842.882
68,0.005,60.0,6.29158E-4,-1842.882
69,0.006,60.0,7.564709E-4,-1842.883
70,0.007,60.0,8.842961E-4,-1842.883
71,0.008,60.0,0.001012641,-1842.883
72,0.009,60.0,0.001141515,-1842.884
73,0.01,60.0,0.001270926,-1842.884
74,0.02,60.0,0.002596409,-1842.887
75,0.03,60.0,0.003985213,-1842.89
76,0.04,60.0,0.00544701,-1842.892
77,0.05,60.0,0.006992469,-1842.895
78,0.06,60.0,0.008633348,-1842.898
79,0.07,60.0,0.01038258,-1842.901
80,0.08,60.0,0.01225438,-1842.903
81,0.09,60.0,0.0142643,-1842.906
82,0.1,60.0,0.01642937,-1842.909
83,0.177828,60.0,0.04097822,-1842.927
84,0.316228,60.0,0.175,-1842.953
85,0.562341,60.0,1.586,-1842.563
86,1.0,60.0,13.727,-1838.792
87,1.778279,60.0,82.522,-1823.244
88,3.162278,60.0,390.609,-1777.38
89,5.623413,60.0,1565.345,-1666.508
90,10.0,60.0,5570.654,-1433.405
91,17.78279,60.0,17967.5,-989.011
92,31.62278,60.0,54963.0,-211.969
93,56.23413,60.0,162240.7,1097.27
94,100.0,60.0,465819.6,3236.421
95,177.8279,60.0,1311632.0,6651.091
96,316.2278,60.0,3633759.0,12009.85
97,562.3413,60.0,9941812.0,20299.41
98,1000.0,60.0,2.694123E7,32973.5
99,1.0E-10,100.0,2.077266E-11,-1842.756
100,2.0E-10,100.0,4.154532E-11,-1842.756
101,3.0E-10,100.0,6.231798E-11,-1842.756
102,4.0E-10,100.0,8.309064E-11,-1842.756
103,5.0E-10,100.0,1.038633E-10,-1842.756
104,6.0E-10,100.0,1.24636E-10,-1842.756
105,7.0E-10,100.0,1.454086E-10,-1842.756
106,8.0E-10,100.0,1.661813E-10,-1842.756
107,9.0E-10,100.0,1.869539E-10,-1842.756
108,1.0E-9,100.0,2.077266E-10,-1842.756
109,2.0E-9,100.0,4.154532E-10,-1842.756
110,3.0E-9,100.0,6.231798E-10,-1842.756
111,4.0E-9,100.0,8.309064E-10,-1842.756
112,5.0E-9,100.0,1.038633E-9,-1842.756
113,6.0E-9,100.0,1.24636E-9,-1842.756
114,7.0E-9,100.0,1.454086E-9,-1842.756
115,8.0E-9,100.0,1.661813E-9,-1842.756
116,9.0E-9,100.0,1.86954E-9,-1842.756
117,1.0E-8,100.0,2.077266E-9,-1842.756
118,2.0E-8,100.0,4.154532E-9,-1842.756
119,3.0E-8,100.0,6.231799E-9,-1842.756
120,4.0E-8,100.0,8.309065E-9,-1842.756
121,5.0E-8,100.0,1.038633E-8,-1842.756
122,6.0E-8,100.0,1.24636E-8,-1842.756
123,7.0E-8,100.0,1.454087E-8,-1842.756
124,8.0E-8,100.0,1.661813E-8,-1842.756
125,9.0E-8,100.0,1.86954E-8,-1842.756
126,1.0E-7,100.0,2.077267E-8,-1842.756
127,2.0E-7,100.0,4.154534E-8,-1842.756
128,3.0E-7,100.0,6.231803E-8,-1842.756
129,4.0E-7,100.0,8.309073E-8,-1842.756
130,5.0E-7,100.0,1.038634E-7,-1842.756
131,6.0E-7,100.0,1.246362E-7,-1842.756
132,7.0E-7,100.0,1.454089E-7,-1842.756
133,8.0E-7,100.0,1.661816E-7,-1842.756
134,9.0E-7,100.0,1.869544E-7,-1842.756
135,1.0E-6,100.0,2.077272E-7,-1842.756
136,2.0E-6,100.0,4.154554E-7,-1842.756
137,3.0E-6,100.0,6.231847E-7,-1842.756
138,4.0E-6,100.0,8.309152E-7,-1842.756
139,5.0E-6,100.0,1.038647E-6,-1842.756
140,6.0E-6,100.0,1.246379E-6,-1842.756
141,7.0E-6,100.0,1.454113E-6,-1842.756
142,8.0E-6,100.0,1.661848E-6,-1842.756
143,9.0E-6,100.0,1.869584E-6,-1842.756
144,1.0E-5,100.0,2.077321E-6,-1842.756
145,2.0E-5,100.0,4.15475E-6,-1842.756
146,3.0E-5,100.0,6.232289E-6,-1842.756
147,4.0E-5,100.0,8.309937E-6,-1842.756
148,5.0E-5,100.0,1.038769E-5,-1842.756
149,6.0E-5,100.0,1.246556E-5,-1842.756
150,7.0E-5,100.0,1.454354E-5,-1842.756
151,8.0E-5,100.0,1.662162E-5,-1842.756
152,9.0E-5,100.0,1.869982E-5,-1842.756
153,1.0E-4,100.0,2.077812E-5,-1842.756
154,2.0E-4,100.0,4.156716E-5,-1842.756
155,3.0E-4,100.0,6.236713E-5,-1842.756
156,4.0E-4,100.0,8.317805E-5,-1842.756
157,5.0E-4,100.0,1.039999E-4,-1842.756
158,6.0E-4,100.0,1.248328E-4,-1842.756
159,7.0E-4,100.0,1.456766E-4,-1842.756
160,8.0E-4,100.0,1.665314E-4,-1842.756
161,9.0E-4,100.0,1.873972E-4,-1842.756
162,0.001,100.0,2.082741E-4,-1842.756
163,0.002,100.0,4.176507E-4,-1842.757
164,0.003,100.0,6.281416E-4,-1842.757
165,0.004,100.0,8.397585E-4,-1842.757
166,0.005,100.0,0.001052513,-1842.757
167,0.006,100.0,0.001266417,-1842.757
168,0.007,100.0,0.001481483,-1842.758
169,0.008,100.0,0.001697723,-1842.758
170,0.009,100.0,0.001915149,-1842.758
171,0.01,100.0,0.002133774,-1842.758
172,0.02,100.0,0.004388741,-1842.76
173,0.03,100.0,0.006778027,-1842.762
174,0.04,100.0,0.009315979,-1842.764
175,0.05,100.0,0.01201827,-1842.765
176,0.06,100.0,0.01490197,-1842.767
177,0.07,100.0,0.01798569,-1842.768
178,0.08,100.0,0.02128961,-1842.77
179,0.09,100.0,0.02483566,-1842.771
180,0.1,100.0,0.02864752,-1842.772
181,0.177828,100.0,0.07064992,-1842.778
182,0.316228,100.0,0.267,-1842.776
183,0.562341,100.0,2.038,-1842.196
184,1.0,100.0,14.032,-1838.551
185,1.778279,100.0,83.017,-1822.995
186,3.162278,100.0,391.32,-1777.131
187,5.623413,100.0,1566.434,-1666.258
188,10.0,100.0,5572.243,-1433.158
189,17.78279,100.0,17971.83,-988.744
190,31.62278,100.0,54969.21,-211.72
191,56.23413,100.0,162246.9,1097.542
192,100.0,100.0,465847.3,3236.666
193,177.8279,100.0,1311657.0,6651.316
194,316.2278,100.0,3633820.0,12010.13
195,562.3413,100.0,9941889.0,20299.67
196,1000.0,100.0,2.694135E7,32973.77
197,1.0E-10,200.0,4.154532E-11,-1842.445
198,2.0E-10,200.0,8.309064E-11,-1842.445
199,3.0E-10,200.0,1.24636E-10,-1842.445
200,4.0E-10,200.0,1.661813E-10,-1842.445
201,5.0E-10,200.0,2.077266E-10,-1842.445
202,6.0E-10,200.0,2.492719E-10,-1842.445
203,7.0E-10,200.0,2.908173E-10,-1842.445
204,8.0E-10,200.0,3.323626E-10,-1842.445
205,9.0E-10,200.0,3.739079E-10,-1842.445
206,1.0E-9,200.0,4.154532E-10,-1842.445
207,2.0E-9,200.0,8.309064E-10,-1842.445
208,3.0E-9,200.0,1.24636E-9,-1842.445
209,4.0E-9,200.0,1.661813E-9,-1842.445
210,5.0E-9,200.0,2.077266E-9,-1842.445
211,6.0E-9,200.0,2.492719E-9,-1842.445
212,7.0E-9,200.0,2.908173E-9,-1842.445
213,8.0E-9,200.0,3.323626E-9,-1842.445
214,9.0E-9,200.0,3.739079E-9,-1842.445
215,1.0E-8,200.0,4.154532E-9,-1842.445
216,2.0E-8,200.0,8.309065E-9,-1842.445
217,3.0E-8,200.0,1.24636E-8,-1842.445
218,4.0E-8,200.0,1.661813E-8,-1842.445
219,5.0E-8,200.0,2.077266E-8,-1842.445
220,6.0E-8,200.0,2.49272E-8,-1842.445
221,7.0E-8,200.0,2.908173E-8,-1842.445
222,8.0E-8,200.0,3.323627E-8,-1842.445
223,9.0E-8,200.0,3.73908E-8,-1842.445
224,1.0E-7,200.0,4.154533E-8,-1842.445
225,2.0E-7,200.0,8.309069E-8,-1842.445
226,3.0E-7,200.0,1.246361E-7,-1842.445
227,4.0E-7,200.0,1.661815E-7,-1842.445
228,5.0E-7,200.0,2.077269E-7,-1842.445
229,6.0E-7,200.0,2.492724E-7,-1842.445
230,7.0E-7,200.0,2.908178E-7,-1842.445
231,8.0E-7,200.0,3.323634E-7,-1842.445
232,9.0E-7,200.0,3.739089E-7,-1842.445
233,1.0E-6,200.0,4.154544E-7,-1842.445
234,2.0E-6,200.0,8.309113E-7,-1842.445
235,3.0E-6,200.0,1.246371E-6,-1842.445
236,4.0E-6,200.0,1.661832E-6,-1842.445
237,5.0E-6,200.0,2.077296E-6,-1842.445
238,6.0E-6,200.0,2.492763E-6,-1842.445
239,7.0E-6,200.0,2.908232E-6,-1842.445
240,8.0E-6,200.0,3.323704E-6,-1842.445
241,9.0E-6,200.0,3.739177E-6,-1842.445
242,1.0E-5,200.0,4.154654E-6,-1842.445
243,2.0E-5,200.0,8.30955E-6,-1842.445
244,3.0E-5,200.0,1.246469E-5,-1842.445
245,4.0E-5,200.0,1.662007E-5,-1842.445
246,5.0E-5,200.0,2.07757E-5,-1842.445
247,6.0E-5,200.0,2.493157E-5,-1842.445
248,7.0E-5,200.0,2.908768E-5,-1842.445
249,8.0E-5,200.0,3.324404E-5,-1842.445
250,9.0E-5,200.0,3.740064E-5,-1842.445
251,1.0E-4,200.0,4.155748E-5,-1842.445
252,2.0E-4,200.0,8.313928E-5,-1842.445
253,3.0E-4,200.0,1.247454E-4,-1842.445
254,4.0E-4,200.0,1.663759E-4,-1842.445
255,5.0E-4,200.0,2.080308E-4,-1842.445
256,6.0E-4,200.0,2.497101E-4,-1842.445
257,7.0E-4,200.0,2.914138E-4,-1842.445
258,8.0E-4,200.0,3.33142E-4,-1842.445
259,9.0E-4,200.0,3.748946E-4,-1842.445
260,0.001,200.0,4.166716E-4,-1842.445
261,0.002,200.0,8.357928E-4,-1842.445
262,0.003,200.0,0.001257383,-1842.445
263,0.004,200.0,0.00168146,-1842.445
264,0.005,200.0,0.002108045,-1842.445
265,0.006,200.0,0.002537157,-1842.445
266,0.007,200.0,0.002968815,-1842.445
267,0.008,200.0,0.00340304,-1842.445
268,0.009,200.0,0.00383985,-1842.445
269,0.01,200.0,0.004279268,-1842.445
270,0.02,200.0,0.008821322,-1842.445
271,0.03,200.0,0.01364725,-1842.445
272,0.04,200.0,0.01877967,-1842.445
273,0.05,200.0,0.02424286,-1842.444
274,0.06,200.0,0.03006281,-1842.444
275,0.07,200.0,0.03626732,-1842.443
276,0.08,200.0,0.04288608,-1842.442
277,0.09,200.0,0.04995077,-1842.441
278,0.1,200.0,0.05749514,-1842.44
279,0.177828,200.0,0.1370503,-1842.422
280,0.316228,200.0,0.461,-1842.351
281,0.562341,200.0,2.57,-1841.606
282,1.0,200.0,14.918,-1837.914
283,1.778279,200.0,84.226,-1822.367
284,3.162278,200.0,393.097,-1776.506
285,5.623413,200.0,1569.022,-1665.633
286,10.0,200.0,5575.481,-1432.534
287,17.78279,200.0,17972.51,-988.135
288,31.62278,200.0,54978.04,-211.115
289,56.23413,200.0,162265.9,1098.149
290,100.0,200.0,465896.7,3237.28
291,177.8279,200.0,1311722.0,6651.959
292,316.2278,200.0,3633901.0,12010.73
293,562.3413,200.0,9942060.0,20300.29
294,1000.0,200.0,2.694169E7,32974.42
295,1.0E-10,300.0,6.231798E-11,-1842.133
296,2.0E-10,300.0,1.24636E-10,-1842.133
297,3.0E-10,300.0,1.869539E-10,-1842.133
298,4.0E-10,300.0,2.492719E-10,-1842.133
299,5.0E-10,300.0,3.115899E-10,-1842.133
300,6.0E-10,300.0,3.739079E-10,-1842.133
301,7.0E-10,300.0,4.362259E-10,-1842.133
302,8.0E-10,300.0,4.985439E-10,-1842.133
303,9.0E-10,300.0,5.608618E-10,-1842.133
304,1.0E-9,300.0,6.231798E-10,-1842.133
305,2.0E-9,300.0,1.24636E-9,-1842.133
306,3.0E-9,300.0,1.869539E-9,-1842.133
307,4.0E-9,300.0,2.492719E-9,-1842.133
308,5.0E-9,300.0,3.115899E-9,-1842.133
309,6.0E-9,300.0,3.739079E-9,-1842.133
310,7.0E-9,300.0,4.362259E-9,-1842.133
311,8.0E-9,300.0,4.985439E-9,-1842.133
312,9.0E-9,300.0,5.608619E-9,-1842.133
313,1.0E-8,300.0,6.231798E-9,-1842.133
314,2.0E-8,300.0,1.24636E-8,-1842.133
315,3.0E-8,300.0,1.86954E-8,-1842.133
316,4.0E-8,300.0,2.49272E-8,-1842.133
317,5.0E-8,300.0,3.1159E-8,-1842.133
318,6.0E-8,300.0,3.73908E-8,-1842.133
319,7.0E-8,300.0,4.36226E-8,-1842.133
320,8.0E-8,300.0,4.98544E-8,-1842.133
321,9.0E-8,300.0,5.60862E-8,-1842.133
322,1.0E-7,300.0,6.2318E-8,-1842.133
323,2.0E-7,300.0,1.24636E-7,-1842.133
324,3.0E-7,300.0,1.869541E-7,-1842.133
325,4.0E-7,300.0,2.492722E-7,-1842.133
326,5.0E-7,300.0,3.115904E-7,-1842.133
327,6.0E-7,300.0,3.739085E-7,-1842.133
328,7.0E-7,300.0,4.362268E-7,-1842.133
329,8.0E-7,300.0,4.98545E-7,-1842.133
330,9.0E-7,300.0,5.608633E-7,-1842.133
331,1.0E-6,300.0,6.231816E-7,-1842.133
332,2.0E-6,300.0,1.246367E-6,-1842.133
333,3.0E-6,300.0,1.869556E-6,-1842.133
334,4.0E-6,300.0,2.492748E-6,-1842.133
335,5.0E-6,300.0,3.115944E-6,-1842.133
336,6.0E-6,300.0,3.739144E-6,-1842.133
337,7.0E-6,300.0,4.362347E-6,-1842.133
338,8.0E-6,300.0,4.985554E-6,-1842.133
339,9.0E-6,300.0,5.608764E-6,-1842.133
340,1.0E-5,300.0,6.231978E-6,-1842.133
341,2.0E-5,300.0,1.246432E-5,-1842.133
342,3.0E-5,300.0,1.869701E-5,-1842.133
343,4.0E-5,300.0,2.493007E-5,-1842.133
344,5.0E-5,300.0,3.116349E-5,-1842.133
345,6.0E-5,300.0,3.739727E-5,-1842.133
346,7.0E-5,300.0,4.36314E-5,-1842.133
347,8.0E-5,300.0,4.98659E-5,-1842.133
348,9.0E-5,300.0,5.610076E-5,-1842.133
349,1.0E-4,300.0,6.233598E-5,-1842.133
350,2.0E-4,300.0,1.24708E-4,-1842.133
351,3.0E-4,300.0,1.87116E-4,-1842.133
352,4.0E-4,300.0,2.4956E-4,-1842.133
353,5.0E-4,300.0,3.120402E-4,-1842.133
354,6.0E-4,300.0,3.745564E-4,-1842.133
355,7.0E-4,300.0,4.371088E-4,-1842.133
356,8.0E-4,300.0,4.996974E-4,-1842.133
357,9.0E-4,300.0,5.623221E-4,-1842.133
358,0.001,300.0,6.24983E-4,-1842.133
359,0.002,300.0,0.001253589,-1842.133
360,0.003,300.0,0.001885842,-1842.133
361,0.004,300.0,0.002521767,-1842.132
362,0.005,300.0,0.003161389,-1842.132
363,0.006,300.0,0.003804733,-1842.132
364,0.007,300.0,0.004451824,-1842.132
365,0.008,300.0,0.005102689,-1842.132
366,0.009,300.0,0.005757351,-1842.132
367,0.01,300.0,0.006415838,-1842.131
368,0.02,300.0,0.0132168,-1842.13
369,0.03,300.0,0.02042967,-1842.128
370,0.04,300.0,0.02808288,-1842.126
371,0.05,300.0,0.03620664,-1842.123
372,0.06,300.0,0.04483295,-1842.121
373,0.07,300.0,0.05399572,-1842.118
374,0.08,300.0,0.06373081,-1842.115
375,0.09,300.0,0.07407615,-1842.112
376,0.1,300.0,0.08507177,-1842.108
377,0.177828,300.0,0.1980236,-1842.068
378,0.316228,300.0,0.626,-1841.94
379,0.562341,300.0,2.993,-1841.082
380,1.0,300.0,15.803,-1837.274
381,1.778279,300.0,85.46,-1821.741
382,3.162278,300.0,394.885,-1775.882
383,5.623413,300.0,1571.817,-1664.981
384,10.0,300.0,5579.352,-1431.906
385,17.78279,300.0,17978.59,-987.515
386,31.62278,300.0,54989.21,-210.493
387,56.23413,300.0,162284.2,1098.77
388,100.0,300.0,465931.9,3237.906
389,177.8279,300.0,1311776.0,6652.57
390,316.2278,300.0,3634012.0,12011.37
391,562.3413,300.0,9942240.0,20300.89
392,1000.0,300.0,2.694198E7,32975.0
393,1.0E-10,600.0,1.246358E-10,-1841.198
394,2.0E-10,600.0,2.492716E-10,-1841.198
395,3.0E-10,600.0,3.739075E-10,-1841.198
396,4.0E-10,600.0,4.985433E-10,-1841.198
397,5.0E-10,600.0,6.231791E-10,-1841.198
398,6.0E-10,600.0,7.478149E-10,-1841.198
399,7.0E-10,600.0,8.724507E-10,-1841.198
