recno,rho,T,P,u
2871,2.0E-4,500000.0,1.659996,12428.99
2872,3.0E-4,500000.0,2.48903,12419.34
2873,4.0E-4,500000.0,3.317627,12411.22
2874,5.0E-4,500000.0,4.145849,12404.1
2875,6.0E-4,500000.0,4.973736,12397.67
2876,7.0E-4,500000.0,5.801319,12391.77
2877,8.0E-4,500000.0,6.628623,12386.29
2878,9.0E-4,500000.0,7.455666,12381.15
2879,0.001,500000.0,8.282465,12376.3
2880,0.002,500000.0,16.53918,12337.44
2881,0.003,500000.0,24.77956,12307.96
2882,0.004,500000.0,33.00696,12283.32
2883,0.005,500000.0,41.22331,12261.79
2884,0.006,500000.0,49.42993,12242.45
2885,0.007,500000.0,57.62778,12224.78
2886,0.008,500000.0,65.8176,12208.42
2887,0.009,500000.0,73.99999,12193.14
2888,0.01,500000.0,82.17543,12178.76
2889,0.02,500000.0,163.6188,12065.28
2890,0.03,500000.0,244.6265,11981.18
2891,0.04,500000.0,325.303,11912.24
2892,0.05,500000.0,405.7086,11852.94
2893,0.06,500000.0,485.8832,11800.47
2894,0.07,500000.0,565.8567,11753.13
2895,0.08,500000.0,645.651,11709.86
2896,0.09,500000.0,725.2848,11669.88
2897,0.1,500000.0,804.7722,11632.68
2898,0.2,500000.0,1593.715,11352.54
2899,0.3,500000.0,2375.694,11160.66
2900,0.4,500000.0,3153.694,11013.32
2901,0.5,500000.0,3929.332,10893.68
2902,0.6,500000.0,4703.6,10793.16
2903,0.7,500000.0,5477.167,10706.7
2904,0.8,500000.0,6250.523,10630.98
2905,0.9,500000.0,7024.04,10563.89
2906,1.0,500000.0,7798.037,10503.88
2907,1.2,500000.0,9348.577,10400.76
2908,1.4,500000.0,10904.19,10315.68
2909,1.6,500000.0,12466.78,10245.08
2910,1.8,500000.0,14038.11,10186.63
2911,2.0,500000.0,15619.79,10138.69
2912,2.2,500000.0,17213.26,10099.95
2913,3.0,500000.0,23726.69,10018.33
2914,4.0,500000.0,32229.17,10031.27
2915,5.0,500000.0,41157.76,10120.87
2916,9.0,500000.0,80988.99,10786.74
2917,12.0,500000.0,114915.6,11397.37
2918,15.0,500000.0,152151.3,12039.02
2919,20.0,500000.0,221340.5,13137.41
2920,30.0,500000.0,384636.3,15322.32
2921,50.0,500000.0,802656.2,19519.48
2922,70.0,500000.0,1330194.0,23449.28
2923,100.0,500000.0,2305145.0,28929.55
2924,150.0,500000.0,4368245.0,37262.06
2925,200.0,500000.0,6924416.0,44891.61
2926,250.0,500000.0,9930879.0,52015.54
2927,300.0,500000.0,1.335699E7,58750.92
2928,350.0,500000.0,1.71792E7,65174.16
2929,400.0,500000.0,2.137862E7,71338.52
2930,450.0,500000.0,2.593955E7,77283.03
2931,500.0,500000.0,3.08487E7,83037.39
2932,600.0,500000.0,4.166702E7,94063.94
2933,700.0,500000.0,5.375682E7,104555.7
2934,800.0,500000.0,6.705665E7,114607.2
2935,900.0,500000.0,8.15156E7,124286.7
2936,1000.0,500000.0,9.709043E7,133645.6
2937,1200.0,500000.0,1.314436E8,151554.7
2938,1400.0,500000.0,1.698679E8,168569.9
2939,1600.0,500000.0,2.12165E8,184852.1
2940,1800.0,500000.0,2.581473E8,200519.7
2941,3.0E-8,600000.0,2.993158E-4,14966.32
2942,4.0E-8,600000.0,3.990868E-4,14966.24
2943,5.0E-8,600000.0,4.988574E-4,14966.17
2944,6.0E-8,600000.0,5.986276E-4,14966.11
2945,7.0E-8,600000.0,6.983975E-4,14966.06
2946,8.0E-8,600000.0,7.981672E-4,14966.0
2947,9.0E-8,600000.0,8.979367E-4,14965.96
2948,1.0E-7,600000.0,9.977057E-4,14965.91
2949,2.0E-7,600000.0,0.001995387,14965.53
2950,3.0E-7,600000.0,0.002993052,14965.25
2951,4.0E-7,600000.0,0.003990703,14965.0
2952,5.0E-7,600000.0,0.004988344,14964.79
2953,6.0E-7,600000.0,0.005985974,14964.61
2954,7.0E-7,600000.0,0.006983595,14964.43
2955,8.0E-7,600000.0,0.007981208,14964.27
2956,9.0E-7,600000.0,0.008978813,14964.11
2957,1.0E-6,600000.0,0.009976411,14963.97
2958,2.0E-6,600000.0,0.01995204,14962.79
2959,3.0E-6,600000.0,0.02992715,14961.89
2960,4.0E-6,600000.0,0.03990187,14961.13
2961,5.0E-6,600000.0,0.04987622,14960.46
2962,6.0E-6,600000.0,0.05985025,14959.85
2963,7.0E-6,600000.0,0.06982399,14959.3
2964,8.0E-6,600000.0,0.07979747,14958.78
2965,9.0E-6,600000.0,0.0897707,14958.3
2966,1.0E-5,600000.0,0.0997437,14957.84
2967,2.0E-5,600000.0,0.1994627,14954.14
2968,3.0E-5,600000.0,0.2991657,14951.31
2969,4.0E-5,600000.0,0.3988558,14948.92
2970,5.0E-5,600000.0,0.4985348,14946.83
2971,6.0E-5,600000.0,0.5982039,14944.93
2972,7.0E-5,600000.0,0.697864,14943.18
2973,8.0E-5,600000.0,0.7975156,14941.56
2974,9.0E-5,600000.0,0.8971593,14940.04
2975,1.0E-4,600000.0,0.9967959,14938.6
2976,2.0E-4,600000.0,1.992821,14927.03
2977,3.0E-4,600000.0,2.988347,14918.18
2978,4.0E-4,600000.0,3.983472,14910.74
2979,5.0E-4,600000.0,4.978254,14904.2
2980,6.0E-4,600000.0,5.972728,14898.29
2981,7.0E-4,600000.0,6.966922,14892.88
2982,8.0E-4,600000.0,7.96086,14887.85
2983,9.0E-4,600000.0,8.954558,14883.13
2984,0.001,600000.0,9.94803,14878.67
2985,0.002,600000.0,19.87237,14842.91
2986,0.003,600000.0,29.78163,14815.75
2987,0.004,600000.0,39.67887,14793.02
2988,0.005,600000.0,49.56587,14773.12
2989,0.006,600000.0,59.44383,14755.24
2990,0.007,600000.0,69.31365,14738.88
2991,0.008,600000.0,79.17598,14723.73
2992,0.009,600000.0,89.03136,14709.57
2993,0.01,600000.0,98.88024,14696.24
2994,0.02,600000.0,197.0778,14590.64
2995,0.03,600000.0,294.8645,14512.03
2996,0.04,600000.0,392.3369,14447.36
2997,0.05,600000.0,489.5506,14391.57
2998,0.06,600000.0,586.5426,14342.08
2999,0.07,600000.0,683.3405,14297.33
3000,0.08,600000.0,779.9648,14256.35
3001,0.09,600000.0,876.4328,14218.4
3002,0.1,600000.0,972.7578,14183.03
3003,0.2,600000.0,1930.118,13914.57
3004,0.3,600000.0,2880.339,13728.28
3005,0.4,600000.0,3826.278,13583.82
3006,0.5,600000.0,4769.521,13465.62
3007,0.6,600000.0,5711.083,13365.76
3008,0.7,600000.0,6651.664,13279.51
3009,0.8,600000.0,7591.78,13203.74
3010,0.9,600000.0,8531.807,13136.42
3011,1.0,600000.0,9472.051,13076.0
3012,1.2,600000.0,11354.17,12971.56
3013,1.4,600000.0,13239.75,12884.26
3014,1.6,600000.0,15130.17,12810.31
3015,1.8,600000.0,17026.7,12747.25
3016,2.0,600000.0,18930.49,12693.41
3017,2.2,600000.0,20842.67,12647.57
3018,3.0,600000.0,28595.14,12528.65
3019,4.0,600000.0,38574.84,12486.94
3020,5.0,600000.0,48925.97,12524.82
3021,9.0,600000.0,94219.68,13050.72
3022,12.0,600000.0,132106.4,13597.28
3023,15.0,600000.0,173169.9,14187.0
3024,20.0,600000.0,248430.0,15211.0
3025,30.0,600000.0,423362.2,17298.36
3026,50.0,600000.0,862764.0,21365.06
3027,70.0,600000.0,1410867.0,25224.65
3028,100.0,600000.0,2416025.0,30646.01
3029,150.0,600000.0,4528793.0,38930.23
3030,200.0,600000.0,7134215.0,46535.54
3031,250.0,600000.0,1.018972E7,53645.45
3032,300.0,600000.0,1.366473E7,60372.08
3033,350.0,600000.0,1.753578E7,66789.65
3034,400.0,600000.0,2.178399E7,72950.27
3035,450.0,600000.0,2.639371E7,78892.31
3036,500.0,600000.0,3.135161E7,84645.05
3037,600.0,600000.0,4.226744E7,95670.11
3038,700.0,600000.0,5.44548E7,106161.8
3039,800.0,600000.0,6.785224E7,116214.0
3040,900.0,600000.0,8.240884E7,125894.6
3041,1000.0,600000.0,9.808141E7,135255.1
3042,1200.0,600000.0,1.326304E8,153167.6
3043,1400.0,600000.0,1.712505E8,170186.6
3044,1600.0,600000.0,2.137439E8,186472.4
3045,1800.0,600000.0,2.599228E8,202143.8
3046,3.0E-8,700000.0,3.492029E-4,17460.69
3047,4.0E-8,700000.0,4.656031E-4,17460.62
3048,5.0E-8,700000.0,5.820029E-4,17460.55
3049,6.0E-8,700000.0,6.984022E-4,17460.5
3050,7.0E-8,700000.0,8.148013E-4,17460.45
3051,8.0E-8,700000.0,9.312005E-4,17460.4
3052,9.0E-8,700000.0,0.001047599,17460.36
3053,1.0E-7,700000.0,0.001163998,17460.31
3054,2.0E-7,700000.0,0.002327972,17459.97
3055,3.0E-7,700000.0,0.003491931,17459.71
3056,4.0E-7,700000.0,0.004655878,17459.48
3057,5.0E-7,700000.0,0.005819815,17459.28
3058,6.0E-7,700000.0,0.006983743,17459.11
3059,7.0E-7,700000.0,0.008147662,17458.95
3060,8.0E-7,700000.0,0.009311573,17458.79
3061,9.0E-7,700000.0,0.01047548,17458.65
3062,1.0E-6,700000.0,0.01163937,17458.51
3063,2.0E-6,700000.0,0.02327802,17457.42
3064,3.0E-6,700000.0,0.0349162,17456.59
3065,4.0E-6,700000.0,0.046554,17455.89
3066,5.0E-6,700000.0,0.05819146,17455.27
3067,6.0E-6,700000.0,0.06982862,17454.7
3068,7.0E-6,700000.0,0.08146553,17454.19
3069,8.0E-6,700000.0,0.09310219,17453.72
3070,9.0E-6,700000.0,0.1047386,17453.27
3071,1.0E-5,700000.0,0.1163749,17452.84
3072,2.0E-5,700000.0,0.2327267,17449.41
3073,3.0E-5,700000.0,0.3490639,17446.78
3074,4.0E-5,700000.0,0.465389,17444.57
3075,5.0E-5,700000.0,0.5817038,17442.62
3076,6.0E-5,700000.0,0.6980095,17440.86
3077,7.0E-5,700000.0,0.8143068,17439.24
3078,8.0E-5,700000.0,0.9305961,17437.74
3079,9.0E-5,700000.0,1.046878,17436.33
3080,1.0E-4,700000.0,1.163153,17434.99
3081,2.0E-4,700000.0,2.325592,17424.25
3082,3.0E-4,700000.0,3.487568,17416.03
3083,4.0E-4,700000.0,4.64917,17409.12
3084,5.0E-4,700000.0,5.810453,17403.05
3085,6.0E-4,700000.0,6.971449,17397.56
3086,7.0E-4,700000.0,8.132186,17392.52
3087,8.0E-4,700000.0,9.292684,17387.84
3088,9.0E-4,700000.0,10.45296,17383.46
3089,0.001,700000.0,11.61302,17379.31
3090,0.002,700000.0,23.20398,17346.03
3091,0.003,700000.0,34.78088,17320.71
3092,0.004,700000.0,46.34654,17299.5
3093,0.005,700000.0,57.90262,17280.93
3094,0.006,700000.0,69.45022,17264.21
3095,0.007,700000.0,80.99018,17248.92
3096,0.008,700000.0,92.5231,17234.75
3097,0.009,700000.0,104.0495,17221.5
3098,0.01,700000.0,115.5698,17209.01
3099,0.02,700000.0,230.4977,17109.89
3100,0.03,700000.0,345.0364,17035.85
3101,0.04,700000.0,459.2757,16974.78
3102,0.05,700000.0,573.2673,16921.97
3103,0.06,700000.0,687.0461,16875.04
3104,0.07,700000.0,800.638,16832.54
3105,0.08,700000.0,914.0619,16793.54
3106,0.09,700000.0,1027.334,16757.39
3107,0.1,700000.0,1140.467,16723.64
3108,0.2,700000.0,2266.001,16466.0
3109,0.3,700000.0,3384.36,16285.46
3110,0.4,700000.0,4498.249,16144.35
3111,0.5,700000.0,5609.2,16028.12
3112,0.6,700000.0,6718.213,15929.37
3113,0.7,700000.0,7825.993,15843.68
3114,0.8,700000.0,8933.076,15768.15
3115,0.9,700000.0,10039.85,15700.83
3116,1.0,700000.0,11146.62,15640.26
3117,1.2,700000.0,13361.2,15535.18
3118,1.4,700000.0,15578.37,15446.88
3119,1.6,700000.0,17799.31,15371.48
3120,1.8,700000.0,20025.05,15306.46
3121,2.0,700000.0,22256.46,15250.02
3122,2.2,700000.0,24494.37,15200.91
3123,3.0,700000.0,33526.49,15062.1
3124,4.0,700000.0,45047.53,14984.45
3125,5.0,700000.0,56882.03,14982.02
3126,9.0,700000.0,107794.3,15374.88
3127,12.0,700000.0,149743.7,15856.55
3128,15.0,700000.0,194774.0,16396.75
3129,20.0,700000.0,276395.5,17352.39
3130,30.0,700000.0,463375.5,19339.01
3131,50.0,700000.0,924962.4,23271.25
3132,70.0,700000.0,1493929.0,27047.61
3133,100.0,700000.0,2529582.0,32397.38
3134,150.0,700000.0,4692156.0,40619.69
3135,200.0,700000.0,7346829.0,48192.62
3136,250.0,700000.0,1.045129E7,55283.02
3137,300.0,700000.0,1.397507E7,61996.91
3138,350.0,700000.0,1.789478E7,68405.7
3139,400.0,700000.0,2.219157E7,74560.07
3140,450.0,700000.0,2.684981E7,80497.58
3141,500.0,700000.0,3.185622E7,86246.98
3142,600.0,700000.0,4.286897E7,97267.75
3143,700.0,700000.0,5.515324E7,107757.2
3144,800.0,700000.0,6.864757E7,117808.3
3145,900.0,700000.0,8.330111E7,127488.7
3146,1000.0,700000.0,9.907067E7,136849.4
3147,1200.0,700000.0,1.338137E8,154763.3
3148,1400.0,700000.0,1.726282E8,171784.4
3149,1600.0,700000.0,2.153161E8,188072.7
3150,1800.0,700000.0,2.616897E8,203746.8
3151,3.0E-8,800000.0,3.9909E-4,19955.06
3152,4.0E-8,800000.0,5.321192E-4,19955.0
3153,5.0E-8,800000.0,6.651481E-4,19954.93
3154,6.0E-8,800000.0,7.981766E-4,19954.88
3155,7.0E-8,800000.0,9.312049E-4,19954.84
3156,8.0E-8,800000.0,0.001064233,19954.79
3157,9.0E-8,800000.0,0.001197261,19954.75
3158,1.0E-7,800000.0,0.001330288,19954.71
3159,2.0E-7,800000.0,0.002660556,19954.39
3160,3.0E-7,800000.0,0.003990809,19954.14
3161,4.0E-7,800000.0,0.00532105,19953.93
3162,5.0E-7,800000.0,0.006651282,19953.75
3163,6.0E-7,800000.0,0.007981506,19953.58
3164,7.0E-7,800000.0,0.009311721,19953.42
3165,8.0E-7,800000.0,0.01064193,19953.29
3166,9.0E-7,800000.0,0.01197213,19953.15
3167,1.0E-6,800000.0,0.01330233,19953.03
3168,2.0E-6,800000.0,0.02660396,19952.0
3169,3.0E-6,800000.0,0.03990517,19951.23
3170,4.0E-6,800000.0,0.05320602,19950.57
3171,5.0E-6,800000.0,0.06650656,19949.99
3172,6.0E-6,800000.0,0.07980681,19949.47
3173,7.0E-6,800000.0,0.0931068,19948.98
3174,8.0E-6,800000.0,0.1064066,19948.53
3175,9.0E-6,800000.0,0.1197062,19948.11
3176,1.0E-5,800000.0,0.1330056,19947.71
3177,2.0E-5,800000.0,0.2659896,19944.5
3178,3.0E-5,800000.0,0.3989598,19942.04
3179,4.0E-5,800000.0,0.5319189,19939.97
3180,5.0E-5,800000.0,0.6648682,19938.15
3181,6.0E-5,800000.0,0.7978089,19936.5
3182,7.0E-5,800000.0,0.9307418,19934.98
3183,8.0E-5,800000.0,1.063667,19933.57
3184,9.0E-5,800000.0,1.196586,19932.25
3185,1.0E-4,800000.0,1.329498,19931.0
3186,2.0E-4,800000.0,2.658326,19920.93
3187,3.0E-4,800000.0,3.98672,19913.23
3188,4.0E-4,800000.0,5.314765,19906.74
3189,5.0E-4,800000.0,6.642509,19901.04
3190,6.0E-4,800000.0,7.969985,19895.9
3191,7.0E-4,800000.0,9.297215,19891.17
3192,8.0E-4,800000.0,10.62422,19886.78
3193,9.0E-4,800000.0,11.95102,19882.66
3194,0.001,800000.0,13.27762,19878.77
3195,0.002,800000.0,26.53452,19847.51
3196,0.003,800000.0,39.77818,19823.7
3197,0.004,800000.0,53.01126,19803.75
3198,0.005,800000.0,66.2353,19786.27
3199,0.006,800000.0,79.45134,19770.53
3200,0.007,800000.0,92.66017,19756.12
3201,0.008,800000.0,105.8623,19742.76
3202,0.009,800000.0,119.0583,19730.26
3203,0.01,800000.0,132.2485,19718.47
3204,0.02,800000.0,263.8898,19624.79
3205,0.03,800000.0,395.1605,19554.63
3206,0.04,800000.0,526.145,19496.63
3207,0.05,800000.0,656.8921,19446.41
3208,0.06,800000.0,787.4345,19401.7
3209,0.07,800000.0,917.7966,19361.14
3210,0.08,800000.0,1047.996,19323.9
3211,0.09,800000.0,1178.049,19289.33
3212,0.1,800000.0,1307.966,19257.03
3213,0.2,800000.0,2601.462,19009.26
3214,0.3,800000.0,3887.817,18834.34
3215,0.4,800000.0,5169.604,18696.75
3216,0.5,800000.0,6448.289,18582.79
3217,0.6,800000.0,7724.839,18485.48
3218,0.7,800000.0,8999.952,18400.71
3219,0.8,800000.0,10274.16,18325.69
3220,0.9,800000.0,11547.86,18258.62
3221,1.0,800000.0,12821.37,18198.09
3222,1.2,800000.0,15368.88,18092.75
3223,1.4,800000.0,17918.3,18003.85
3224,1.6,800000.0,20470.79,17927.62
3225,1.8,800000.0,23027.31,17861.51
3226,2.0,800000.0,25588.57,17803.7
3227,2.2,800000.0,28155.31,17752.92
3228,3.0,800000.0,38488.69,17603.45
3229,4.0,800000.0,51595.42,17503.68
3230,5.0,800000.0,64965.75,17472.61
3231,9.0,800000.0,121664.8,17748.76
3232,12.0,800000.0,167763.2,18165.64
3233,15.0,800000.0,216854.5,18656.57
3234,20.0,800000.0,305056.5,19547.95
3235,30.0,800000.0,504358.5,21428.76
3236,50.0,800000.0,989086.6,25234.02
3237,70.0,800000.0,1579393.0,28919.66
3238,100.0,800000.0,2645899.0,34186.45
3239,150.0,800000.0,4858574.0,42334.56
3240,200.0,800000.0,7562594.0,49867.27
3241,250.0,800000.0,1.071601E7,56932.83
3242,300.0,800000.0,1.428853E7,63630.05
3243,350.0,800000.0,1.82568E7,70027.04
3244,400.0,800000.0,2.260206E7,76172.74
3245,450.0,800000.0,2.730867E7,82103.7
3246,500.0,800000.0,3.23634E7,87848.08
3247,600.0,800000.0,4.347269E7,98861.9
3248,700.0,800000.0,5.58534E7,109347.0
3249,800.0,800000.0,6.944413E7,119395.3
3250,900.0,800000.0,8.419407E7,129074.0
3251,1000.0,800000.0,1.0006E8,138433.8
3252,1200.0,800000.0,1.349959E8,156347.2
3253,1400.0,800000.0,1.740034E8,173368.9
3254,1600.0,800000.0,2.168844E8,189658.6
3255,1800.0,800000.0,2.634515E8,205334.3
3256,3.0E-8,900000.0,4.489771E-4,22449.42
3257,4.0E-8,900000.0,5.986354E-4,22449.36
3258,5.0E-8,900000.0,7.482933E-4,22449.31
3259,6.0E-8,900000.0,8.97951E-4,22449.26
3260,7.0E-8,900000.0,0.001047609,22449.22
3261,8.0E-8,900000.0,0.001197266,22449.17
3262,9.0E-8,900000.0,0.001346923,22449.13
3263,1.0E-7,900000.0,0.001496579,22449.09
3264,2.0E-7,900000.0,0.002993139,22448.79
3265,3.0E-7,900000.0,0.004489685,22448.55
3266,4.0E-7,900000.0,0.005986219,22448.36
3267,5.0E-7,900000.0,0.007482745,22448.19
3268,6.0E-7,900000.0,0.008979264,22448.02
3269,7.0E-7,900000.0,0.01047577,22447.88
3270,8.0E-7,900000.0,0.01197227,22447.75
3271,9.0E-7,900000.0,0.01346877,22447.63
3272,1.0E-6,900000.0,0.01496527,22447.51
3273,2.0E-6,900000.0,0.02992988,22446.55
3274,3.0E-6,900000.0,0.0448941,22445.8
3275,4.0E-6,900000.0,0.05985797,22445.18
3276,5.0E-6,900000.0,0.07482154,22444.64
3277,6.0E-6,900000.0,0.08978485,22444.15
3278,7.0E-6,900000.0,0.104748,22443.69
3279,8.0E-6,900000.0,0.1197108,22443.26
3280,9.0E-6,900000.0,0.1346735,22442.87
3281,1.0E-5,900000.0,0.149636,22442.49
3282,2.0E-5,900000.0,0.2992517,22439.46
3283,3.0E-5,900000.0,0.4488543,22437.15
3284,4.0E-5,900000.0,0.5984463,22435.19
3285,5.0E-5,900000.0,0.7480292,22433.47
3286,6.0E-5,900000.0,0.8976041,22431.91
3287,7.0E-5,900000.0,1.047172,22430.48
3288,8.0E-5,900000.0,1.196732,22429.15
3289,9.0E-5,900000.0,1.346286,22427.9
3290,1.0E-4,900000.0,1.495834,22426.72
3291,2.0E-4,900000.0,2.991035,22417.21
3292,3.0E-4,900000.0,4.485825,22409.94
3293,4.0E-4,900000.0,5.980285,22403.81
3294,5.0E-4,900000.0,7.474463,22398.43
3295,6.0E-4,900000.0,8.968386,22393.57
3296,7.0E-4,900000.0,10.46208,22389.1
3297,8.0E-4,900000.0,11.95556,22384.94
3298,9.0E-4,900000.0,13.44884,22381.05
3299,0.001,900000.0,14.94194,22377.37
3300,0.002,900000.0,29.86427,22347.81
3301,0.003,900000.0,44.77408,22325.27
3302,0.004,900000.0,59.67384,22306.38
3303,0.005,900000.0,74.56504,22289.82
3304,0.006,900000.0,89.44863,22274.9
3305,0.007,900000.0,104.3254,22261.24
3306,0.008,900000.0,119.1958,22248.57
3307,0.009,900000.0,134.0604,22236.7
3308,0.01,900000.0,148.9194,22225.52
3309,0.02,900000.0,297.2611,22136.49
3310,0.03,900000.0,445.2488,22069.66
3311,0.04,900000.0,592.962,22014.33
3312,0.05,900000.0,740.4469,21966.35
3313,0.06,900000.0,887.7347,21923.6
3314,0.07,900000.0,1034.848,21884.77
3315,0.08,900000.0,1181.805,21849.07
3316,0.09,900000.0,1328.619,21815.9
3317,0.1,900000.0,1475.301,21784.88
3318,0.2,900000.0,2936.574,21546.1
3319,0.3,900000.0,4390.792,21376.55
3320,0.4,900000.0,5840.388,21242.45
3321,0.5,900000.0,7286.778,21130.89
3322,0.6,900000.0,8730.897,21035.27
3323,0.7,900000.0,10173.41,20951.62
3324,0.8,900000.0,11614.86,20877.35
3325,0.9,900000.0,13055.62,20810.74
3326,1.0,900000.0,14496.04,20750.47
3327,1.2,900000.0,17376.85,20645.21
3328,1.4,900000.0,20258.95,20555.99
3329,1.6,900000.0,23143.55,20479.2
3330,1.8,900000.0,26031.56,20412.36
3331,2.0,900000.0,28923.73,20353.68
3332,2.2,900000.0,31820.65,20301.85
3333,3.0,900000.0,43466.23,20146.13
3334,4.0,900000.0,58186.03,20032.84
3335,5.0,900000.0,73131.18,19982.39
3336,9.0,900000.0,135780.8,20162.31
3337,12.0,900000.0,186116.8,20517.11
3338,15.0,900000.0,239347.0,20959.02
3339,20.0,900000.0,334282.7,21787.51
3340,30.0,900000.0,546410.2,23572.73
3341,50.0,900000.0,1054920.0,27247.4
3342,70.0,900000.0,1667224.0,30840.78
3343,100.0,900000.0,2765032.0,36015.11
3344,150.0,900000.0,5028202.0,44077.63
3345,200.0,900000.0,7781742.0,51562.57
3346,250.0,900000.0,1.098421E7,58598.09
3347,300.0,900000.0,1.460547E7,65274.82
3348,350.0,900000.0,1.862229E7,71657.06
3349,400.0,900000.0,2.301594E7,77791.72
3350,450.0,900000.0,2.777086E7,83714.19
3351,500.0,900000.0,3.28738E7,89451.9
3352,600.0,900000.0,4.407937E7,100456.0
3353,700.0,900000.0,5.65562E7,110934.7
3354,800.0,900000.0,7.024298E7,120978.6
3355,900.0,900000.0,8.50889E7,130654.4
3356,1000.0,900000.0,1.010508E8,140012.0
3357,1200.0,900000.0,1.361787E8,157923.2
3358,1400.0,900000.0,1.75378E8,174944.1
3359,1600.0,900000.0,2.184512E8,191233.8
3360,1800.0,900000.0,2.652104E8,206910.1
3361,3.0E-8,1000000.0,4.988641E-4,24943.79
3362,4.0E-8,1000000.0,6.651514E-4,24943.73
3363,5.0E-8,1000000.0,8.314384E-4,24943.67
3364,6.0E-8,1000000.0,9.977253E-4,24943.63
3365,7.0E-8,1000000.0,0.001164012,24943.59
3366,8.0E-8,1000000.0,0.001330298,24943.55
3367,9.0E-8,1000000.0,0.001496584,24943.51
3368,1.0E-7,1000000.0,0.001662869,24943.47
3369,2.0E-7,1000000.0,0.003325721,24943.18
3370,3.0E-7,1000000.0,0.004988559,24942.96
3371,4.0E-7,1000000.0,0.006651386,24942.77
3372,5.0E-7,1000000.0,0.008314206,24942.61
3373,6.0E-7,1000000.0,0.009977017,24942.46
3374,7.0E-7,1000000.0,0.01163982,24942.32
3375,8.0E-7,1000000.0,0.01330262,24942.2
3376,9.0E-7,1000000.0,0.01496541,24942.08
3377,1.0E-6,1000000.0,0.0166282,24941.96
3378,2.0E-6,1000000.0,0.03325578,24941.05
3379,3.0E-6,1000000.0,0.04988298,24940.35
3380,4.0E-6,1000000.0,0.06650986,24939.76
3381,5.0E-6,1000000.0,0.08313645,24939.24
3382,6.0E-6,1000000.0,0.0997628,24938.78
3383,7.0E-6,1000000.0,0.1163889,24938.34
3384,8.0E-6,1000000.0,0.1330148,24937.94
3385,9.0E-6,1000000.0,0.1496406,24937.56
3386,1.0E-5,1000000.0,0.1662662,24937.2
3387,2.0E-5,1000000.0,0.332513,24934.33
3388,3.0E-5,1000000.0,0.4987475,24932.13
3389,4.0E-5,1000000.0,0.664972,24930.27
3390,5.0E-5,1000000.0,0.8311878,24928.63
3391,6.0E-5,1000000.0,0.9973958,24927.16
3392,7.0E-5,1000000.0,1.163597,24925.8
3393,8.0E-5,1000000.0,1.329791,24924.54
3394,9.0E-5,1000000.0,1.495979,24923.35
3395,1.0E-4,1000000.0,1.662162,24922.23
3396,2.0E-4,1000000.0,3.323724,24913.2
3397,3.0E-4,1000000.0,4.984894,24906.28
3398,4.0E-4,1000000.0,6.645752,24900.47
3399,5.0E-4,1000000.0,8.30634,24895.35
3400,6.0E-4,1000000.0,9.966688,24890.73
3401,7.0E-4,1000000.0,11.62682,24886.49
3402,8.0E-4,1000000.0,13.28674,24882.54
3403,9.0E-4,1000000.0,14.94648,24878.84
3404,0.001,1000000.0,16.60604,24875.34
3405,0.002,1000000.0,33.19343,24847.22
3406,0.003,1000000.0,49.76889,24825.77
3407,0.004,1000000.0,66.3348,24807.8
3408,0.005,1000000.0,82.89252,24792.02
3409,0.006,1000000.0,99.44301,24777.8
3410,0.007,1000000.0,115.987,24764.78
3411,0.008,1000000.0,132.5249,24752.71
3412,0.009,1000000.0,149.0572,24741.39
3413,0.01,1000000.0,165.5842,24730.72
3414,0.02,1000000.0,330.6166,24645.72
3415,0.03,1000000.0,495.3093,24581.8
3416,0.04,1000000.0,659.7382,24528.82
3417,0.05,1000000.0,823.9473,24482.82
3418,0.06,1000000.0,987.9658,24441.78
3419,0.07,1000000.0,1151.816,24404.48
3420,0.08,1000000.0,1315.514,24370.16
3421,0.09,1000000.0,1479.074,24338.26
3422,0.1,1000000.0,1642.506,24308.4
3423,0.2,1000000.0,3271.401,24077.8
3424,0.3,1000000.0,4893.34,23913.24
3425,0.4,1000000.0,6510.657,23782.57
3426,0.5,1000000.0,8124.702,23673.46
3427,0.6,1000000.0,9736.376,23579.61
3428,0.7,1000000.0,11346.33,23497.25
3429,0.8,1000000.0,12955.08,23423.9
3430,0.9,1000000.0,14563.0,23357.93
3431,1.0,1000000.0,16170.42,23298.09
3432,1.2,1000000.0,19384.83,23193.2
3433,1.4,1000000.0,22599.97,23103.93
3434,1.6,1000000.0,25817.07,23026.82
3435,1.8,1000000.0,29037.06,22959.48
3436,2.0,1000000.0,32260.7,22900.17
3437,2.2,1000000.0,35488.58,22847.58
3438,3.0,1000000.0,48452.02,22687.7
3439,4.0,1000000.0,64800.91,22565.78
3440,5.0,1000000.0,81347.45,22502.36
3441,9.0,1000000.0,150092.6,22606.16
3442,12.0,1000000.0,204758.7,22904.04
3443,15.0,1000000.0,262202.8,23298.28
3444,20.0,1000000.0,363995.1,24064.68
3445,30.0,1000000.0,589291.0,25758.99
3446,50.0,1000000.0,1122155.0,29302.49
3447,70.0,1000000.0,1757204.0,32806.81
3448,100.0,1000000.0,2886902.0,37882.82
3449,150.0,1000000.0,5201137.0,45850.76
3450,200.0,1000000.0,8004435.0,53280.71
3451,250.0,1000000.0,1.125608E7,60281.17
3452,300.0,1000000.0,1.492617E7,66933.68
